date,traffic,newsTitle,predicted_label,score,general_label
2017-01-08,"10,000+",Mandy Moore is having a major moment Shes starring in the megahit This Is Us and made her Golden Globes comeback in one stopandstare dramatic plunging gown She last walked the carpet in 2011 and made her mark this year by choosing a,celebrity,0.9563880562782288,Entertainment
2017-01-08,"50,000+",Meryl Streep has been breaking Golden Globe records for years nowlike the longest winning streak with three wins out of three nominations in the early 80s for Kramer vs Kramer The French Lieutenants Woman and Sophies Choice About five years,celebrity,0.8794584274291992,Entertainment
2017-01-08,"20,000+",PITTSBURGH PA  The Miami Dolphins got their rears handed to them early Sunday afternoon and soon afterward the common theme among players and fans was that the team that has been so bad for so long did pretty well by simply making it to the,sports,0.8334453701972961,Entertainment
2017-01-08,"50,000+",Aaron TaylorJohnson signed up for therapy after filming his latest movie Nocturnal Animals because he was so shaken by the character he played Nocturnal Animals premiere London Film Festival UK Aaron portrayed disturbed Ray Marcus who rapes,crime,0.9210036396980286,Accident
2017-01-08,"50,000+",The Raptors lost again Sunday night beaten 129122 by the Houston Rockets on the heels of a disturbing loss in Chicago on Saturday a rather ruinous 25hour stretch Yes it hurts to lose and no one connected with the Raptors was remotely happy with,sports,0.7895042896270752,Entertainment
2017-01-08,"10,000+",After playing everyone from a young Dr Ellis Grey on Greys Anatomy to the evil Mistress Epps in 12 Years a Slave Sarah Paulson has officially earned her first Golden Globe Paulson won Best Performance by an Actress in a Limited Series or a Motion,media and entertainment,0.7957829833030701,Entertainment
2017-01-08,"10,000+",He is one of the worlds most accomplished people And yet theres clearly no slowing down for professor Stephen Hawking who celebrates his 75th birthday today The acclaimed physicist has continually defied medical odds after being diagnosed with,science,0.9352173805236816,Technology and Science
2017-01-08,"20,000+",Game of Thrones and its various crownwearing players may rule the Emmys with an iron fist but it was Netflixs freshman royal contender that walked away with the top prize at the Golden Globes Sunday Night But anyone who has actually watched all of,media and entertainment,0.5998159646987915,Entertainment
2017-01-08,"50,000+",The Night Manager followed Tom Hiddleston as Jonathan Pine a hotel manager with a military past who is recruited to infiltrate and arms dealers inner circle Hugh Laurie played that arms dealer and Colman was the case manager for Pines mission,crime,0.915317952632904,Accident
2017-01-08,"10,000+",Its no secret that Dr K Gerald McRaney became an early fan favorite when Jack Milo Ventimiglia and Rebecca Mandy Moore delivered their babies back in the pilot episode of NBCs This Is Us So it should come as no surprise that the character is,media and entertainment,0.7916235327720642,Entertainment
2017-01-08,"10,000+",Davis plays Rose Maxson the surprisingly formidable wife of Washingtons frustrated former baseball player Troy in Fences adapted from the 1983 play by August Wilson Both Davis and Washington won Tonys for playing the roles on stage in a 2010,crime,0.550875723361969,Accident
2017-01-09,"5,000+",One driver has been seriously injured in a threevehicle crash that has closed westbound Hwy 401 near Comber Emergency crews respond to a crash on westbound Hwy 401 near Comber January 9 2016 Photo courtesy of Jenn Cochrane The Ontario,accident,0.9087951183319092,Accident
2017-01-09,"5,000+",So it ends for Anthony Bennett his fouryear fourteam NBA career in ruins after the former first overall draft pick was unceremoniously dumped by the woeful Brooklyn Nets on Monday morning It has to be the death knell for a career that never gained,tragedy,0.951026976108551,Accident
2017-01-09,"10,000+",Fans who tuned into the Golden Globes tonight were also treated to a new TV spot for Disneys Beauty and the Beast which features some brand new footage Part of this new footage includes Emma Watson singing the song Belle from this,media and entertainment,0.76890629529953,Entertainment
2017-01-09,"10,000+",LOS ANGELES  Angelina Jolie Pitt and Brad Pitt have reached an agreement to handle their divorce in a private forum and will work together to reunify their family the actors announced in a joint statement Monday Their statement released Monday night,celebrity,0.847118079662323,Entertainment
2017-01-09,"10,000+",Alabama and Clemson square off for the College Football Playoff Championship Stay here for live scoring updates and analysis Or you can follow our reporters in a live chat here Alabama held a 147 lead at halftime of the College Football Playoff,sports,0.7559654712677002,Entertainment
2017-01-09,"5,000+",The second story will most likely focus on a Cable and Deadpool teamup in some form Rhett Reese one of the writers was quoted saying that if Cable and Deadpool team up it will likely happen in Deadpools world He added that he does not think,media and entertainment,0.5526509284973145,Entertainment
2017-01-09,"10,000+",The Knicks moved Brandon Jennings into the starting lineup on Monday against the Pelicans because according to New Yorks personal relations team Derrick Rose was not with the team No further explanation was given which may be because the,sports,0.6991901397705078,Entertainment
2017-01-09,"5,000+",The 2017 Detroit Auto Show featured all of the latest product reveals and news as the eyes of the world again turned to the Motor City to set the agenda for the coming automotive year We patrolled Cobo Center relentlessly capturing scores of images,technology,0.3426568210124969,Technology and Science
2017-01-09,"10,000+",Reservations begin today for the 15th annual Dine Out Vancouver Festival The event features 270 restaurants each offering multicourse dinners at 20 30 or 40 Here are our top picks for hottest highend reservations best new Dine Out restaurants,food,0.7554728984832764,Lifestyle
2017-01-09,"10,000+",After Presidentelect Donald J Trump announced Monday that he would appoint his soninlaw the real estate investor Jared Kushner as a senior White House adviser lawyers for Mr Kushner said he would sell many of his assets to avoid myriad,politics,0.8386396765708923,Geopolitical
2017-01-09,"10,000+",The banter between presenters at awards shows is more often than not awkward and terrible  unless one of those presenters is Kristen Wiig At last nights Golden Globes Wiig and her copresenter Steve Carell brought a moment of genuine hilarity,celebrity,0.7825798392295837,Entertainment
2017-01-09,"5,000+",A little more than four years later Parrishs voice is the first one you hear in La La Land the aspirational musical for Hollywood dreamers that swept all seven categories for which it was nominated at Sundays Golden Globes including best motion,media and entertainment,0.8036620616912842,Entertainment
2017-01-09,"10,000+",Most 12yearolds are more wellversed in sleepovers than award shows but for Millie Bobby Brown its quite the opposite As it turns out the Stranger Things star  who already has a Screen Actors Guild Award Nomination under her belt  only,celebrity,0.8552127480506897,Entertainment
2017-01-09,"5,000+",One of the Xbox Ones biggest upcoming games is no more today Microsoft revealed that action game Scalebound has been canceled After careful deliberation Microsoft Studios has come to the decision to end production for Scalebound the company,media and entertainment,0.9149837493896484,Entertainment
2017-01-09,"5,000+",Modern Family actress Sofia Vergara has come under fire as well as been pitied for a strange lewd joke made at last nights Golden Globes The Colombiaborn star was introducing the three teenage daughters of Sylvester Stallone who were all serving,celebrity,0.8939504623413086,Entertainment
2017-01-09,"5,000+",Tom Ford recently spoke out about not dressing the First Lady elect Melania Trump but he has since clarified his statement telling the world that his reasoning isnt political in nature The designers statement was less about disdain for the Trumps,fashion,0.936746060848236,Lifestyle
2017-01-09,"20,000+",U2 will kick off its North American tour in Vancouver this spring but it might be a case of déjà vu for longtime fans of the band The Irish superband will play the entirety of its classic 1987 album The Joshua Tree when the tour kicks off at BC,media and entertainment,0.7526673078536987,Entertainment
2017-01-09,"5,000+",Quotes and other information supplied by independent providers identified on the Yahoo Finance partner page Quotes are updated automatically but will be turned off after 25 minutes of inactivity Quotes are delayed at least 15 minutes All,technology,0.3941860496997833,Technology and Science
2017-01-09,"10,000+",An ancient giant sequoia tree with a hollowedout tunnel big enough for cars to drive through was toppled over the weekend by floods following a series of powerful rain storms in central and northern California The historic Pioneer Cabin Tree named,tragedy,0.3037241101264953,Accident
2017-01-09,"10,000+",CHILD prodigy and aspiring transgender celebrity Lauren Harries has made her fair share of television appearances She was teasing fans that she was going to enter the Celebrity Big Brother house again in the current All Stars New Stars series However,celebrity,0.920909345149994,Entertainment
2017-01-10,"10,000+",Le prince Karim Aga Khan IV est le chef spirituel héréditaire de quelque 15 millions de musulmans ismaéliens et un philanthrope reconnu à travers le monde En 2009 le premier ministre conservateur Stephen Harper lavait fait citoyen dhonneur du,literature,0.8657691478729248,Intellectualism
2017-01-10,"10,000+",OTTAWAIn 2004 Ahmed Hussen was proclaimed a Person to Watch in the countrys biggest city for his community work in Regent Park He told the Star at the time I dont think I could handle the life of a politician    I dont want to be front,celebrity,0.1771377474069595,Entertainment
2017-01-10,"100,000+",Atteinte depuis 2014 dun rare type de cancer du sein qui sétait répandu au foie aux poumons et aux os Andréanne Sasseville disait toujours croire à la guérison malgré de sombres pronostics Elle avait subi de nombreuses interventions chirurgicales,tragedy,0.9381707310676576,Accident
2017-01-10,"10,000+",Stepping on the logo on the dressing room floor is a big nono but no one was about to make a big deal about it when former UFC Heavyweight Champion Brock Lesnar walked across the Jets logo One of hockeys most longstanding unwritten rules pertains,sports,0.8429845571517944,Entertainment
2017-01-10,"20,000+",Police have told CP24 that the woman did not know her alleged abductors On January 5 police said that two suspects  26yearold Lisbon Durham and 25yearold Alex Fredericks  had been arrested in connection with the case On the same day police,crime,0.7684112787246704,Accident
2017-01-10,"50,000+",Some of her deep background in Ukraine and Russia however could create problems for Chrystia Freeland who Prime Minister Justin Trudeau on Tuesday moved from her previous role as international trade minister In her 20s Freeland was a journalist in,politics,0.692537784576416,Geopolitical
2017-01-10,"5,000+",The Toronto Maple Leafs claimed goaltender Curtis McElhinney off waivers from the Columbus Blue Jackets Tuesday A journeyman backup McElhinney has seen limited work this season behind allstar Sergei Bobrovsky The 33yearold has gone 212,sports,0.5667611956596375,Entertainment
2017-01-10,"10,000+",Where are we now a year after Bowies untimely death No sooner had he succumbed to cancer than critics were rushing back to Blackstar the album he had released two days earlier on his 69th birthday looking for hidden messages pertaining to his,tragedy,0.8232129216194153,Accident
2017-01-10,"20,000+",In a statement Roofs defense team which he had rejected using during the sentencing phase of the trial expressed sympathy for all of the families who were so grievously hurt by Dylann Roofs actions adding Todays sentencing decision means,tragedy,0.9487752318382264,Accident
2017-01-10,"10,000+",Oscarwinning actress Jane Fonda who once visited Hanoi to protest the Vietnam War was back in the spotlight Tuesday only this time the setting was a snowy parking lot outside a Moxies restaurant in downtown Fort McMurray After a helicopter tour,celebrity,0.8521210551261902,Entertainment
2017-01-10,"10,000+",Sen Jeff Sessions cast himself as a strong protector of law and order at his confirmation hearing Tuesday promising that as attorney general he would crack down on illegal immigration gun violence and the scourge of radical Islamic terrorism,crime,0.72654789686203,Accident
2017-01-10,"10,000+",One is Karina Goulds impressive education and work experience the other is well how young the new minister of democratic institutions is The 29yearold was elected in October 2015 to represent Burlington a Conservative stronghold for most of the,politics,0.2999067008495331,Geopolitical
2017-01-10,"5,000+",Jose Mourinho moved a step closer to a major trophy in his first season as Manchester United manager as goals from Juan Mata and Marouane Fellaini secured a firstleg victory over Hull City in the semifinal of the EFL Cup A near fullstrength United,sports,0.5265176892280579,Entertainment
2017-01-10,"10,000+",The NHL released its 2017 AllStar Game rosters on Tuesday A fan vote determined each divisions team captain the results of which were released last week The four head coaches for allstar weekend will be Michel Therrien of the Montreal Canadiens,sports,0.8606270551681519,Entertainment
2017-01-10,"50,000+",Conceding disappointments during his presidency yet offering vigorous encouragement for the nations future Barack Obama issued an emotional defence Tuesday night of his vision to Americans facing a moment of anxiety and a dramatic change in,politics,0.5808829069137573,Geopolitical
2017-01-10,"5,000+",AUSTRALIAS very own Ruby Rose appeared on the Ellen DeGeneres show revealing how she was jobless and poor in LA before she found work The Aussie starlet told Ellen she slept on the floor of her apartment on a blow up mattress I started with a blow,celebrity,0.886307954788208,Entertainment
2017-01-10,"10,000+",10 2017 PRNewswire  Today WOW air Icelands ultralow cost transatlantic airline announced its lowest airline prices yet for customers traveling daily from the West Coast to Europe For a limited time 6999 tickets will be available from Los,travel,0.9432967901229858,Lifestyle
2017-01-10,"20,000+",SCHOOL BUS CANCELLATIONS The NipissingParry Sound Student Transportation Services says most of buses will not be running today due to the snow storm The affected areas include West Parry Sound Mactier Humphrey Rosseau McDougall East,bussiness,0.9534716606140136,
2017-01-10,"5,000+",Slippery road conditions have been reported across the GTA after a winter storm dumped upwards of 10 centimetres of snow on the region The snow began falling early this morning and only stopped late this afternoon The storm created messy conditions,travel,0.9804821610450744,Lifestyle
2017-01-10,"5,000+",The PEI Public Schools Branch has released its draft recommendations on how to address problems of Island schools that are either underutilized or overcrowded  and they include closing five Island schools Georgetown Elementary Belfast,education,0.9309488534927368,Intellectualism
2017-01-11,"5,000+",Gildan is known for plainvanilla clothing and lowkey marketing American Apparel for its hip clothes and sexuallycharged ads Gildan relies on lowcost overseas plants American Apparel proudly manufactures in the US and says its garment workers,media and entertainment,0.4577938318252563,Entertainment
2017-01-11,"5,000+",The vision of Atticus Finch that Obama referenced was the upstanding one that Americans have idolized for decades naming their sons and bars and Tshirt companies after him That Finch is the lawyer and father of Harper Lees To Kill a Mockingbird,literature,0.8408934473991394,Intellectualism
2017-01-11,"10,000+",The twotime Oscar winner maintains lasersharp focus while chatting about his fourth directorial effort in which he plays a 1920s gangster running a rum operation Ben Affleck father of three with Jennifer Garner answers all to Us West Coast,celebrity,0.955983817577362,Entertainment
2017-01-11,"5,000+",We hope youre All By Yourself right now because this news might come as a shock Céline Dion is now almost as platinum as her albums The superstar singer and diva extraordinaire just posed for a photo with her makeup artist Charlotte Tilbury and,celebrity,0.916761875152588,Entertainment
2017-01-11,"5,000+",There is a glimmer of hope for Chelsea Manning The imprisoned government whistleblower is on President Obamas short list for a potential sentence commutation NBC reported Wednesday citing a Justice Department source Im staying optimistic,crime,0.6810372471809387,Accident
2017-01-11,"10,000+",Les établissements anglophones Joliette High School Joliette Elementary School et Rawdon Elementary School sont fermés Même son de cloche du côté de LAcadémie AntoineManseau et de lécole Les Mélèzes à Joliette et du Collège EstherBlondin,education,0.9611185789108276,Intellectualism
2017-01-11,"5,000+",FC Barcelona players celebrate a goal during the Spanish Copa del Rey Kings Cup round of 16 second leg football match against Athletic Bilbao at the Camp Nou stadium on Wednesday Lionel Messi left scored a freekick once again to secure Barcas,sports,0.7170333862304688,Entertainment
2017-01-11,"5,000+",Sometimes the Inauguration Day weather gets as much attention as the ceremony itself The worst weather on the face of the Earth said one congressman about the heavy snow frigid temperatures and howling winds that nearly buried the inauguration of,politics,0.2442854791879654,Geopolitical
2017-01-11,"5,000+",Sky Arts which will broadcast Urban Myths in the United Kingdom told Rolling Stone in a statement Joseph Fiennes is cast as Michael Jackson It is part of a series of comedies about unlikely stories from arts and cultural history Sky Arts gives,media and entertainment,0.9016391038894652,Entertainment
2017-01-11,"5,000+",Seth Meyers welcomed Donald Trump adviser Kellyanne Conway to Late Night on January 10 for an interview greeting her with a jovial smile He extended warm congratulations for her being the first woman to manage a winning presidential campaign,politics,0.9135918617248536,Geopolitical
2017-01-11,"5,000+",Farewell addresses offer outgoing presidents a special opportunity not only to reflect on their tenure but to look ahead to future challenges Dwight Eisenhower for example famously used his farewell address to warn Americans about the dangers of,history,0.700110912322998,Intellectualism
2017-01-11,"5,000+",Prison Break ended in 2009 with Wentworth Millers lead character Michael Scofield apparently dead Eight years later the shows fifth season is set to premiere The revival may not have happened if not for The Flash Miller and colead Dominic,crime,0.9072322249412536,Accident
2017-01-11,"10,000+",The nominee for secretary of state Rex W Tillerson drew scrutiny over his business ties with Russia and said he would not call its president Vladimir V Putin a war criminal A protesters shouting Senators be brave was led from the chamber,politics,0.7757152915000916,Geopolitical
2017-01-11,"50,000+",Instagrams most followed celebrity has one less follower Bella Hadid unfollowed Selena Gomez on Wednesday January 11 not long after the Hands to Myself songstress was photographed making out with the models ex The Weeknd,celebrity,0.9025503396987916,Entertainment
2017-01-11,"10,000+",Canadian actor Tony Rosato a veteran of sketchcomedy shows Saturday Night Live and SCTV has died at the age of 62 Rosatos death was confirmed by his former agent Larry Goldhar He said an autopsy was being done but it was suspected that,tragedy,0.8013599514961243,Accident
2017-01-11,"200,000+",Presidentelect Donald Trump on Wednesday adamantly denied reports that Russia had obtained compromising personal and financial information about him calling it a tremendous blot on the record of the intelligence community if such material had been,politics,0.5520107746124268,Geopolitical
2017-01-11,"5,000+",MONTREALA lawyer for the man convicted in the death of Olympian Victor Davis 28 years ago said he does not expect the mans reputation to affect his defence on a new charge of manslaughter Glen Crossley 46 was released from custody Wednesday,crime,0.6100099682807922,Accident
2017-01-11,"5,000+",Han Solos early years will reach the big screen with a little help from Woody Harrelson the versatile actor who has appeared in films as diverse as The Hunger Games and The People vs Larry Flynt Variety reported rumors of the actors,media and entertainment,0.7897721529006958,Entertainment
2017-01-11,"5,000+",Les établissements anglophones Joliette High School Joliette Elementary School et Rawdon Elementary School sont fermés Même son de cloche du côté de LAcadémie AntoineManseau et de lécole Les Mélèzes à Joliette et du Collège EstherBlondin,education,0.9611185789108276,Intellectualism
2017-01-12,"20,000+",Prime Minister Justin Trudeau has confirmed he and his family accepted trips on the Aga Khans private helicopter during his vacation to the spiritual leaders private island in the Bahamas which appears to violate a section of the Conflict of,travel,0.8322626948356628,Lifestyle
2017-01-12,"5,000+",WASHINGTON  Sticks slapped the ice and then Nicklas Backstrom provided Alex Ovechkin one last nudge pushing him up off his seat on the Washington Capitals bench to stand and soak in the ovation Justin Williams asked the referees to let the Capitals,sports,0.8319213390350342,Entertainment
2017-01-12,"5,000+",Étienne Boulay porteparole de Bell Cause pour la cause un programme annuel de financement pour les initiatives en santé mentale a annoncé mercredi sur Facebook quil retournait en thérapie et quil passerait le mois de janvier loin des caméras et,travel,0.937110424041748,Lifestyle
2017-01-12,"5,000+",Twentyfour years ago today the world was blessed with the birth of Zayn Malik and no one is more excited to celebrate that fact than his girlfriend Gigi Hadid The supermodel and proud ladylove of the singer took to Instagram to share a brooding,celebrity,0.8433423042297363,Entertainment
2017-01-12,"5,000+",Joseph Boydens first interview since an investigative journalist called his heritage claims into question is a good first step  but the beleaguered author still has a long way to go if he wants to be accepted again by the Indigenous communities he,history,0.4711321294307709,Intellectualism
2017-01-12,"10,000+",A 12yearold girl from Georgia committed suicide and streamed the now widelyshared act live on Facebook only a few days before the New Year Katelyn Nicole Davis made claims of being sexually and physically abused by a family member before hanging,tragedy,0.93513286113739,Accident
2017-01-12,"5,000+",Presidentelect Donald Trump took to Twitter again Thursday morning this time to urge his followers to Buy LLBean and support one of his campaign backers Thank you to Linda Bean of LLBean for your great support and courage he tweeted Thursday,politics,0.9104244112968444,Geopolitical
2017-01-12,"10,000+",Manitoba Highway Closures Manitoba Storm Highways Spencer Fernando Posted January 12th at 1006am Featured NEWS  Share  Tweet Winnipeg Manitoba  These are the latest Manitoba highway closures as of 1000 am January 12,travel,0.987267255783081,Lifestyle
2017-01-12,"20,000+",This is how Nintendos Switch console works onthego  the same games on a smaller mobile unit Nintendo All of these questions  and more we expect  are due to be answered on Thursday evening Nintendos holding a press conference where it,technology,0.8661947250366211,Technology and Science
2017-01-12,"10,000+",Of that 129 million will go to Newfoundland Powers customers while around 9 million is for NL Hydro customers The amount paid to each customer will vary depending on their usage Newfoundland Power customers can see if they qualified for a,environment,0.3622651696205139,Lifestyle
2017-01-12,"5,000+",Ferrero the company that owns Nutella and is one of Italys bestknown food brands isnt planning any recipe changes Making Nutella without palm oil would produce an inferior substitute for the real product it would be a step backward Ferrero,food,0.914150059223175,Lifestyle
2017-01-12,"5,000+",STPAUL  Quand il a dirigé les Capitals de Washington pendant cinq saisons Bruce Boudreau a eu maille à partir à quelques reprises avec lattaquant Alex Ovechkin Toutefois lentraîneur a su mettre ses mauvais souvenirs de côté lorsquil a été,sports,0.9410069584846495,Entertainment
2017-01-12,"5,000+",I went to see U2 and I was there with my friend Louis and his wife and my wife and Pierce Brosnan was with some friends and they left halfway through the gig to go off and we left the space for them And then they had been gone quite a long time,media and entertainment,0.9230068922042848,Entertainment
2017-01-12,"5,000+",Karim Benzema scored with the final kick of the game to give Real Madrid a 33 draw at Sevilla in the Copa del Rey and extend their unbeaten run to 40 games breaking Barcelonas record for Spanish clubs Zinedine Zidanes men have not lost since a 20,sports,0.5617431998252869,Entertainment
2017-01-12,"20,000+",The Chargers decision to move comes less than three months after San Diego voters resoundingly rejected teamsponsored Measure C asking for 115billion US in increased hotel occupancy taxes to help fund a 18billion downtown stadium and,bussiness,0.6334787607192993,
2017-01-12,"10,000+",Le capitaine des Penguins de Pittsburgh Sidney Crosby connaît peutêtre la meilleure saison de sa carrière ce qui pourrait lui permettre de mettre la main sur le trophée MauriceRichard pour une deuxième fois Avec 26 buts en 33 matchs depuis le début,sports,0.8918121457099915,Entertainment
2017-01-12,"5,000+",Bollywood star Sunny Leone real name Karenjit Kaur Vohra is the most Googled celebrity in India thanks to her lucrative career in pornography Did a risky career move to Bollywood pay off Thats the openended question Dilip Mehtas documentary,celebrity,0.847222089767456,Entertainment
2017-01-12,"10,000+",TTC subway commuters faced major delays on Line 2 on Thursday Service was suspended on a large swath of Line 2 for two hours A stretch of Line 2 between St George and Pape stations closed for two hours Thursday afternoon so commuters took,travel,0.8904755711555481,Lifestyle
2017-01-12,"5,000+",Cétait sa première et on aurait dit que cétait sa 100e Ce concept que personne narrivait à comprendre Véronique Cloutier le maîtrisait à merveille dans Votre beau programme sa nouveauté du mercredi soir à ICI RadioCanada Télé Lanimatrice,history,0.8999813795089722,Intellectualism
2017-01-12,"5,000+",Get ready for three days and nights of nonstop tango this weekend at Lithuanian Hall The annual Toronto Tango Marathon is back for its sixth year and promises an amazing weekend of Argentine tango with beautiful music lots of dancing and delicious,media and entertainment,0.2999255359172821,Entertainment
2017-01-13,"5,000+",Also performing at Thursdays Make America Great Again Welcome Celebration southern rockers 3 Doors Down The Piano Guys Lee Greenwood DJ RaviDrums and The Frontmen of Country featuring Tim Rushlow Larry Stewart and Richie McDonald,media and entertainment,0.4278289675712585,Entertainment
2017-01-13,"50,000+",How much should an adaptation stand on its own divorced from the original source material that inspired it This is the question I tried to answer as I watched Netflixs adaptation of Lemony Snickets A Series of Unfortunate Events because  to be,media and entertainment,0.7828959226608276,Entertainment
2017-01-13,"5,000+",The bromance that President Barack Obama has developed with Vice President Joe Biden has inspired millions of Americans as well as countless memes But its more than mutual fondness that has kept the two men collaborating successfully for so many,media and entertainment,0.6830440163612366,Entertainment
2017-01-13,"10,000+",It was a potential move that seemed both inevitable to CFL insiders and improbable to fans and now its come true Darian Durants time as the face of the Saskatchewan Rough Riders has come to a close No this is not a cruel Friday the 13th joke,sports,0.8593993186950684,Entertainment
2017-01-13,"5,000+",Def Leppard one of the bestselling rock bands in history will bring all their hits and what remains of their 80s hair to Rogers Arena on June 6 as part of their just announced North American summer tour Def Leppard has sold more than 100million,media and entertainment,0.6200385689735413,Entertainment
2017-01-13,"20,000+",People get nervous about doing anything that could be construed as risky on Friday the 13th Some people who might have a doctors appointment or surgery scheduled on that day would consider it a stressful situation or even try to reschedule It,health,0.5558911561965942,Lifestyle
2017-01-13,"5,000+",Le plus grand pas a été accompli dans lacceptation de filles jouant au hockey soutient Wickenheiser Nimporte quelle petite fille dans ce pays peut entrer dans un aréna et personne ne jettera un deuxième regard Il existe des vestiaires réservés,sports,0.8904951214790344,Entertainment
2017-01-13,"5,000+",Alors que la maladie lempêchait de travailler depuis de nombreuses années elle sétait trouvé un emploi de serveuse dans un restaurant de Québec Elle était également DJ au cabaret Le Drague Julie Gagnon a reçu une greffe des poumons en juin 2015,media and entertainment,0.6874128580093384,Entertainment
2017-01-13,"10,000+",In Live by Night Affleck plays Joe Coughlin a petty criminal in Prohibitionera Boston who robs card games and speakeasies with fellow hoods and hangerson Joe is intelligent intimidating and politically adept enough to eventually leave his,crime,0.9082591533660888,Accident
2017-01-13,"10,000+",TAMPA  To Tampa Bay Lightning captain Steven Stamkos heart and soul are the words that will be forever attached to Martin St Louis Stamkos who became captain after St Louis was traded to the New York Rangers on March 5 2014 said St Louis,history,0.7127560377120972,Intellectualism
2017-01-13,"5,000+",First a confession I was almost rooting for Monster Trucks to be bearable Why Because Paramount Pictures which is releasing the film took a 115 million writedown against anticipated losses before it even opened Its like having your parents,media and entertainment,0.8349167108535767,Entertainment
2017-01-13,"5,000+",This time around the Ottawa Senators buckled only slightly when pressed by the powerhouse Pittsburgh Penguins They didnt break en route to an impressive 41 victory The Senators delivered a strong first period showcased outstanding special teams,sports,0.66037917137146,Entertainment
2017-01-13,"20,000+",Mark Wahlbergs Patriots Day grossed 560000 at more than 2000 sites in Thursday night preview showings as the Boston Marathon drama moved into wide release in North America The CBS FilmsLionsgate title has performed well in limited release with,tragedy,0.5286284685134888,Accident
2017-01-13,"5,000+",Donald Trump was going to get his way  legendary My Way singer and songwriter Paul Anka performing on inauguration night but Paul tells us he has to back out Paul says the Prezelect is an old friend who also happens to love My Way and invited,politics,0.8076958656311035,Geopolitical
2017-01-13,"5,000+",THE MORNING PLUM One big question that looms as Donald Trump takes power is this Will Trump actually make good on the aspects of his program that embody Trumpism at its most cruel and inhumane Trump promised to expand mass deportations and,politics,0.9150691032409668,Geopolitical
2017-01-13,"5,000+",It was a cold winter day Friday but that didnt stop Glen Mad Dawg Edwards a member of the Brantford Iron Hawgs from riding his motorcycle to Port Dover for the towns latest Friday the 13th motorcycle rally Edwards of Brantford was cold and,travel,0.6456258893013,Lifestyle
2017-01-13,"10,000+",Lord Snowdon the society photographer and filmmaker who married Princess Margaret and continued to mix in royal circles even after their divorce has died He was 86 Buckingham Palace said that Queen Elizabeth Margarets sister had been told that,tragedy,0.8061792850494385,Accident
2017-01-13,"5,000+",Bella Thorne is either dating her way through Hollywood or just simply trolling the internet The former Disney star has been seen holding hands with British YouTube star Sam Pepper Thorne 19 knows how to stir up trouble on social media Last month,celebrity,0.8715447783470154,Entertainment
2017-01-13,"5,000+",Sean McVay was formally introduced as the Rams new head coach Friday and the 30yearold took command of the news conference McVay the grandson of former NFL executive John McVay spoke with passion and confidence and said he had been,sports,0.729711651802063,Entertainment
2017-01-13,"5,000+",Losing in Edmonton still tough to take for Taylor Hall Play Video Play Mute Current Time 000  Duration Time 000 Loaded 0 Progress 0 Stream TypeLIVE Remaining Time 000 Playback Rate 1 Chapters Chapters descriptions off selected,tragedy,0.8970583081245422,Accident
2017-01-14,"5,000+",A year ago today beloved and renowned actor Alan Rickman sadly passed away at age 69 After the initial shock sadness and despair weve learned to honour Alan by remembering the legacy he leaves behind with his work and the brilliance and humble,tragedy,0.8957924246788025,Accident
2017-01-14,"10,000+",American Apparel the beleaguered retailer with a history of risqué advertising will close all 110 of its US stores but its brand name will live on On Jan 10 Montrealbased Gildan Activewear acquired American Apparel for 88 million a deal that,history,0.2113024294376373,Intellectualism
2017-01-14,"5,000+",Dans la foulée dun frustrant Gabon  Guinée Bissau pour le public du stade de lAmitié de Libreville le Burkina Faso et le Cameroun se sont livrés samedi 14 janvier à une très belle opposition au 1eer tour de la CAN2017 Une heure et demie de,sports,0.9108355045318604,Entertainment
2017-01-14,"5,000+",First of all lets cut the BS right from the get go  Floyd Mayweather hasnt talked to anybody about this fight Youre talking to somebody about the fight youre talking to me Im the promoter Conor McGregor is under contract to me To say,bussiness,0.8149113655090332,
2017-01-14,"5,000+",Broadway star Jennifer Holliday is the latest performer to back out of next weeks presidential inauguration celebrations saying she did not realize that her participation would be interpreted as a statement of support for presidentelect Donald Trump,politics,0.951183021068573,Geopolitical
2017-01-14,"10,000+",John Lewis DGA R is presented with the 2010 Medal of Freedom by President Barack Obama during an East Room event at the White House February 15 2011 in Washington DC Alex WongGetty Images Constituents of the civilrights icon and Georgia,history,0.6660320162773132,Intellectualism
2017-01-14,"5,000+",This is the extraordinary moment an 18yearold girl who was abducted from a Florida hospital as a baby was finally reunited with her biological parents Kamiyah Mobley has spent her entire life living as Alexis Manigo and had no idea her real parents,history,0.0668307617306709,Intellectualism
2017-01-14,"5,000+",Saturdays NFL divisionalround matchups bring two perennial postseason teams against two clubs attempting to earn respect as Super Bowl contenders The first contest will feature an intriguing chess match between Seattle Seahawks head coach Pete,sports,0.8942871689796448,Entertainment
2017-01-14,"50,000+",When people think of brackets they think of the NCAA Tournament but like any tournament the NFL playoffs are a bracket as well Well break down the bracket for both conferences as the playoff games unfold,sports,0.942268133163452,Entertainment
2017-01-14,"20,000+",the catch over the middle so New England have to punt and its a good one Matthew Slater makes the catch on the two Thats where Houstons offense will have to start a tremendous play by New Englands special teams after a big stop by Houstons D,sports,0.6871886253356934,Entertainment
