date,score
2016-04-03,88
2016-04-04,78
2016-04-05,80
2016-04-06,74
2016-04-07,75
2016-04-08,78
2016-04-09,87
2016-04-10,84
2016-04-11,77
2016-04-12,72
2016-04-13,70
2016-04-14,68
2016-04-15,75
2016-04-16,82
2016-04-17,75
2016-04-18,68
2016-04-19,68
2016-04-20,67
2016-04-21,79
2016-04-22,80
2016-04-23,83
2016-04-24,82
2016-04-25,74
2016-04-26,71
2016-04-27,69
2016-04-28,70
2016-04-29,77
2016-04-30,76
2016-05-01,76
2016-05-02,72
2016-05-03,70
2016-05-04,68
2016-05-05,73
2016-05-06,72
2016-05-07,77
2016-05-08,76
2016-05-09,69
2016-05-10,67
2016-05-11,66
2016-05-12,65
2016-05-13,71
2016-05-14,80
2016-05-15,81
2016-05-16,74
2016-05-17,67
2016-05-18,66
2016-05-19,68
2016-05-20,67
2016-05-21,72
2016-05-22,71
2016-05-23,65
2016-05-24,68
2016-05-25,68
2016-05-26,69
2016-05-27,69
2016-05-28,73
2016-05-29,77
2016-05-30,70
2016-05-31,66
2016-06-01,65
2016-06-02,84
2016-06-03,82
2016-06-04,87
2016-06-05,94
2016-06-06,85
2016-06-07,81
2016-06-08,82
2016-06-09,85
2016-06-10,88
2016-06-11,95
2016-06-12,96
2016-06-13,86
2016-06-14,80
2016-06-15,85
2016-06-16,81
2016-06-17,87
2016-06-18,88
2016-06-19,90
2016-06-20,83
2016-06-21,85
2016-06-22,85
2016-06-23,82
2016-06-24,82
2016-06-25,88
2016-06-26,90
2016-06-27,81
2016-06-28,82
2016-06-29,81
2016-06-30,77
2016-07-01,78
2016-07-02,87
2016-07-03,88
2016-07-04,83
2016-07-05,83
2016-07-06,84
2016-07-07,83
2016-07-08,85
2016-07-09,96
2016-07-10,95
2016-07-11,81
2016-07-12,82
2016-07-13,80
2016-07-14,81
2016-07-15,85
2016-07-16,86
2016-07-17,94
2016-07-18,81
2016-07-19,86
2016-07-20,82
2016-07-21,83
2016-07-22,83
2016-07-23,91
2016-07-24,90
2016-07-25,84
2016-07-26,81
2016-07-27,77
2016-07-28,78
2016-07-29,83
2016-07-30,89
2016-07-31,90
2016-08-01,79
2016-08-02,83
2016-08-03,82
2016-08-04,83
2016-08-05,85
2016-08-06,90
2016-08-07,89
2016-08-08,81
2016-08-09,80
2016-08-10,79
2016-08-11,81
2016-08-12,86
2016-08-13,89
2016-08-14,89
2016-08-15,82
2016-08-16,83
2016-08-17,80
2016-08-18,78
2016-08-19,79
2016-08-20,84
2016-08-21,90
2016-08-22,82
2016-08-23,84
2016-08-24,82
2016-08-25,85
2016-08-26,89
2016-08-27,87
2016-08-28,91
2016-08-29,85
2016-08-30,84
2016-08-31,82
2016-09-01,80
2016-09-02,85
2016-09-03,86
2016-09-04,83
2016-09-05,83
2016-09-06,75
2016-09-07,77
2016-09-08,79
2016-09-09,80
2016-09-10,92
2016-09-11,96
2016-09-12,83
2016-09-13,82
2016-09-14,78
2016-09-15,81
2016-09-16,83
2016-09-17,94
2016-09-18,92
2016-09-19,80
2016-09-20,82
2016-09-21,83
2016-09-22,84
2016-09-23,87
2016-09-24,92
2016-09-25,93
2016-09-26,82
2016-09-27,76
2016-09-28,80
2016-09-29,79
2016-09-30,84
2016-10-01,91
2016-10-02,93
2016-10-03,85
2016-10-04,85
2016-10-05,79
2016-10-06,79
2016-10-07,82
2016-10-08,95
2016-10-09,94
2016-10-10,84
2016-10-11,81
2016-10-12,81
2016-10-13,83
2016-10-14,84
2016-10-15,95
2016-10-16,97
2016-10-17,82
2016-10-18,85
2016-10-19,78
2016-10-20,87
2016-10-21,86
2016-10-22,100
2016-10-23,95
2016-10-24,84
2016-10-25,80
2016-10-26,82
2016-10-27,83
2016-10-28,91
2016-10-29,98
2016-10-30,96
2016-10-31,89
2016-11-01,83
2016-11-02,81
2016-11-03,83
2016-11-04,87
2016-11-05,95
2016-11-06,95
2016-11-07,81
2016-11-08,79
2016-11-09,82
2016-11-10,88
2016-11-11,98
2016-11-12,100
2016-11-13,100
2016-11-14,87
2016-11-15,83
2016-11-16,82
2016-11-17,85
2016-11-18,90
2016-11-19,92
2016-11-20,97
2016-11-21,83
2016-11-22,82
2016-11-23,81
2016-11-24,86
2016-11-25,87
2016-11-26,91
2016-11-27,92
2016-11-28,81
2016-11-29,81
2016-11-30,82
2016-12-01,81
2016-12-02,72
2016-12-03,82
2016-12-04,78
2016-12-05,67
2016-12-06,71
2016-12-07,68
2016-12-08,71
2016-12-09,71
2016-12-10,79
2016-12-11,78
2016-12-12,70
2016-12-13,68
2016-12-14,72
2016-12-15,71
2016-12-16,76
2016-12-17,82
2016-12-18,82
2016-12-19,75
2016-12-20,76
2016-12-21,75
2016-12-22,70
2016-12-23,74
2016-12-24,83
2016-12-25,83
2016-12-26,85
2016-12-27,83
2016-12-28,83
2016-12-29,81
2016-12-30,80
2016-12-31,85
2017-01-01,100
2017-01-02,80
2017-01-03,78
2017-01-04,76
2017-01-05,72
2017-01-06,75
2017-01-07,86
2017-01-08,86
2017-01-09,79
2017-01-10,74
2017-01-11,72
2017-01-12,73
2017-01-13,76
2017-01-14,81
2017-01-15,82
2017-01-16,76
2017-01-17,72
2017-01-18,74
2017-01-19,69
2017-01-20,75
2017-01-21,83
2017-01-22,87
2017-01-23,70
2017-01-24,75
2017-01-25,72
2017-01-26,71
2017-01-27,74
2017-01-28,83
2017-01-29,82
2017-01-30,72
2017-01-31,73
2017-02-01,71
2017-02-02,71
2017-02-03,76
2017-02-04,82
2017-02-05,86
2017-02-06,77
2017-02-07,71
2017-02-08,70
2017-02-09,71
2017-02-10,72
2017-02-11,83
2017-02-12,87
2017-02-13,85
2017-02-14,71
2017-02-15,70
2017-02-16,71
2017-02-17,71
2017-02-18,80
2017-02-19,82
2017-02-20,76
2017-02-21,67
2017-02-22,68
2017-02-23,68
2017-02-24,76
2017-02-25,85
2017-02-26,91
2017-02-27,92
2017-02-28,76
2017-03-01,72
2017-03-02,74
2017-03-03,75
2017-03-04,80
2017-03-05,82
2017-03-06,73
2017-03-07,75
2017-03-08,74
2017-03-09,72
2017-03-10,75
2017-03-11,80
2017-03-12,83
2017-03-13,74
2017-03-14,73
2017-03-15,74
2017-03-16,73
2017-03-17,75
2017-03-18,83
2017-03-19,82
2017-03-20,72
2017-03-21,72
2017-03-22,69
2017-03-23,70
2017-03-24,76
2017-03-25,86
2017-03-26,84
2017-03-27,73
2017-03-28,77
2017-03-29,69
2017-03-30,70
2017-03-31,76
2017-04-01,83
2017-04-02,83
2017-04-03,71
2017-04-04,72
2017-04-05,72
2017-04-06,73
2017-04-07,77
2017-04-08,79
2017-04-09,79
2017-04-10,69
2017-04-11,68
2017-04-12,69
2017-04-13,68
2017-04-14,80
2017-04-15,80
2017-04-16,82
2017-04-17,75
2017-04-18,67
2017-04-19,66
2017-04-20,71
2017-04-21,72
2017-04-22,76
2017-04-23,75
2017-04-24,68
2017-04-25,70
2017-04-26,67
2017-04-27,65
2017-04-28,71
2017-04-29,76
2017-04-30,77
2017-05-01,74
2017-05-02,71
2017-05-03,64
2017-05-04,67
