date,score
2016-04-03,43
2016-04-04,75
2016-04-05,81
2016-04-06,76
2016-04-07,75
2016-04-08,63
2016-04-09,39
2016-04-10,44
2016-04-11,77
2016-04-12,78
2016-04-13,77
2016-04-14,72
2016-04-15,60
2016-04-16,40
2016-04-17,48
2016-04-18,75
2016-04-19,76
2016-04-20,74
2016-04-21,74
2016-04-22,63
2016-04-23,37
2016-04-24,42
2016-04-25,76
2016-04-26,81
2016-04-27,81
2016-04-28,79
2016-04-29,63
2016-04-30,46
2016-05-01,50
2016-05-02,85
2016-05-03,84
2016-05-04,82
2016-05-05,81
2016-05-06,67
2016-05-07,39
2016-05-08,44
2016-05-09,75
2016-05-10,76
2016-05-11,77
2016-05-12,70
2016-05-13,60
2016-05-14,32
2016-05-15,37
2016-05-16,51
2016-05-17,54
2016-05-18,49
2016-05-19,53
2016-05-20,44
2016-05-21,30
2016-05-22,34
2016-05-23,46
2016-05-24,48
2016-05-25,45
2016-05-26,46
2016-05-27,40
2016-05-28,27
2016-05-29,26
2016-05-30,28
2016-05-31,39
2016-06-01,42
2016-06-02,41
2016-06-03,37
2016-06-04,29
2016-06-05,31
2016-06-06,39
2016-06-07,39
2016-06-08,35
2016-06-09,40
2016-06-10,33
2016-06-11,24
2016-06-12,25
2016-06-13,34
2016-06-14,34
2016-06-15,34
2016-06-16,32
2016-06-17,29
2016-06-18,23
2016-06-19,24
2016-06-20,31
2016-06-21,32
2016-06-22,33
2016-06-23,32
2016-06-24,40
2016-06-25,30
2016-06-26,29
2016-06-27,32
2016-06-28,32
2016-06-29,33
2016-06-30,32
2016-07-01,29
2016-07-02,22
2016-07-03,23
2016-07-04,23
2016-07-05,28
2016-07-06,34
2016-07-07,34
2016-07-08,32
2016-07-09,25
2016-07-10,25
2016-07-11,30
2016-07-12,32
2016-07-13,33
2016-07-14,32
2016-07-15,29
2016-07-16,23
2016-07-17,26
2016-07-18,30
2016-07-19,34
2016-07-20,32
2016-07-21,32
2016-07-22,32
2016-07-23,25
2016-07-24,26
2016-07-25,32
2016-07-26,36
2016-07-27,33
2016-07-28,35
2016-07-29,34
2016-07-30,26
2016-07-31,27
2016-08-01,31
2016-08-02,33
2016-08-03,32
2016-08-04,32
2016-08-05,33
2016-08-06,23
2016-08-07,26
2016-08-08,34
2016-08-09,34
2016-08-10,31
2016-08-11,30
2016-08-12,29
2016-08-13,22
2016-08-14,25
2016-08-15,33
2016-08-16,34
2016-08-17,32
2016-08-18,35
2016-08-19,33
2016-08-20,22
2016-08-21,24
2016-08-22,37
2016-08-23,41
2016-08-24,45
2016-08-25,46
2016-08-26,44
2016-08-27,28
2016-08-28,32
2016-08-29,47
2016-08-30,50
2016-08-31,56
2016-09-01,51
2016-09-02,45
2016-09-03,28
2016-09-04,30
2016-09-05,37
2016-09-06,60
2016-09-07,67
2016-09-08,63
2016-09-09,51
2016-09-10,32
2016-09-11,49
2016-09-12,77
2016-09-13,74
2016-09-14,72
2016-09-15,76
2016-09-16,57
2016-09-17,34
2016-09-18,42
2016-09-19,76
2016-09-20,75
2016-09-21,75
2016-09-22,78
2016-09-23,55
2016-09-24,34
2016-09-25,41
2016-09-26,77
2016-09-27,88
2016-09-28,79
2016-09-29,75
2016-09-30,59
2016-10-01,31
2016-10-02,39
2016-10-03,74
2016-10-04,76
2016-10-05,77
2016-10-06,70
2016-10-07,51
2016-10-08,31
2016-10-09,37
2016-10-10,66
2016-10-11,70
2016-10-12,85
2016-10-13,73
2016-10-14,51
2016-10-15,32
2016-10-16,40
2016-10-17,72
2016-10-18,77
2016-10-19,65
2016-10-20,100
2016-10-21,50
2016-10-22,32
2016-10-23,38
2016-10-24,69
2016-10-25,71
2016-10-26,75
2016-10-27,70
2016-10-28,53
2016-10-29,32
2016-10-30,39
2016-10-31,68
2016-11-01,71
2016-11-02,75
2016-11-03,66
2016-11-04,59
2016-11-05,37
2016-11-06,38
2016-11-07,69
2016-11-08,66
2016-11-09,77
2016-11-10,81
2016-11-11,53
2016-11-12,38
2016-11-13,40
2016-11-14,74
2016-11-15,75
2016-11-16,73
2016-11-17,75
2016-11-18,58
2016-11-19,33
2016-11-20,35
2016-11-21,54
2016-11-22,51
2016-11-23,33
2016-11-24,23
2016-11-25,26
2016-11-26,34
2016-11-27,41
2016-11-28,64
2016-11-29,73
2016-11-30,76
2016-12-01,72
2016-12-02,78
2016-12-03,51
2016-12-04,53
2016-12-05,92
2016-12-06,98
2016-12-07,96
2016-12-08,97
2016-12-09,82
2016-12-10,47
2016-12-11,52
2016-12-12,93
2016-12-13,97
2016-12-14,98
2016-12-15,88
2016-12-16,65
2016-12-17,39
2016-12-18,40
2016-12-19,53
2016-12-20,51
2016-12-21,48
2016-12-22,40
2016-12-23,33
2016-12-24,25
2016-12-25,24
2016-12-26,25
2016-12-27,28
2016-12-28,32
2016-12-29,30
2016-12-30,30
2016-12-31,25
2017-01-01,26
2017-01-02,31
2017-01-03,41
2017-01-04,46
2017-01-05,50
2017-01-06,56
2017-01-07,33
2017-01-08,34
2017-01-09,55
2017-01-10,64
2017-01-11,68
2017-01-12,66
2017-01-13,66
2017-01-14,35
2017-01-15,36
2017-01-16,42
2017-01-17,71
2017-01-18,81
2017-01-19,81
2017-01-20,79
2017-01-21,47
2017-01-22,51
2017-01-23,87
2017-01-24,93
2017-01-25,89
2017-01-26,100
2017-01-27,84
2017-01-28,42
2017-01-29,49
2017-01-30,90
2017-01-31,93
2017-02-01,90
2017-02-02,94
2017-02-03,79
2017-02-04,43
2017-02-05,46
2017-02-06,84
2017-02-07,92
2017-02-08,93
2017-02-09,89
2017-02-10,74
2017-02-11,41
2017-02-12,44
2017-02-13,88
2017-02-14,91
2017-02-15,88
2017-02-16,95
2017-02-17,75
2017-02-18,40
2017-02-19,45
2017-02-20,65
2017-02-21,92
2017-02-22,90
2017-02-23,89
2017-02-24,77
2017-02-25,43
2017-02-26,53
2017-02-27,90
2017-02-28,98
2017-03-01,99
2017-03-02,92
2017-03-03,81
2017-03-04,38
2017-03-05,43
2017-03-06,82
2017-03-07,85
2017-03-08,88
2017-03-09,87
2017-03-10,72
2017-03-11,39
2017-03-12,42
2017-03-13,72
2017-03-14,72
2017-03-15,72
2017-03-16,75
2017-03-17,56
2017-03-18,41
2017-03-19,42
2017-03-20,82
2017-03-21,81
2017-03-22,88
2017-03-23,80
2017-03-24,65
2017-03-25,41
2017-03-26,44
2017-03-27,81
2017-03-28,81
2017-03-29,80
2017-03-30,77
2017-03-31,64
2017-04-01,36
2017-04-02,43
2017-04-03,75
2017-04-04,77
2017-04-05,76
2017-04-06,79
2017-04-07,62
2017-04-08,35
2017-04-09,43
2017-04-10,73
2017-04-11,71
2017-04-12,74
2017-04-13,75
2017-04-14,48
2017-04-15,36
2017-04-16,42
2017-04-17,70
2017-04-18,77
2017-04-19,80
2017-04-20,80
2017-04-21,60
2017-04-22,42
2017-04-23,43
2017-04-24,85
2017-04-25,88
2017-04-26,85
2017-04-27,89
2017-04-28,75
2017-04-29,40
2017-04-30,50
2017-05-01,94
2017-05-02,88
2017-05-03,87
2017-05-04,86
